"","Cuant_Sinies","EDAD","ANTIGUEDAD","GENERO","INGRESOS","LONGITUD","LATITUD"
"428",281.1,35,2,1,774,-3.65949339568615,40.427701919619
"429",407.85,43,3,0,4453,-3.89212238111068,40.3407703384757
"430",357.41,41,4,0,1846,-3.81602414345834,40.504788437672
"431",385.97,51,2,1,974,-3.86184800728224,40.5590709631098
"432",427.38,47,2,0,1281,-3.57483710148372,40.321031801682
"433",481.02,52,1,0,2096,-3.67586255827919,40.2460990788415
"434",369.04,39,3,0,3167,-3.62029692004435,40.4538019849453
"435",371.01,36,4,1,6218,-3.67495566674042,40.3152331200428
"436",364.36,64,1,0,1469,-3.57157283914275,40.6456950234016
"437",326.89,31,1,1,1040,-3.7273219744442,40.476361014694
"438",295.34,53,3,0,905,-3.81811544005759,40.4027200208977
"439",318.66,47,1,1,617,-3.4159648618428,40.2155233609257
"440",266.43,18,4,0,663,-3.83389476591256,40.3838488208596
"441",360.19,62,4,1,6204,-3.46340032175649,40.3792915470433
"442",306.8,49,4,0,2488,-3.60849518920295,40.2867368237814
"443",236.84,50,9,0,1369,-3.80877980925143,40.5804394707549
"444",263.72,13,3,0,183,-3.60559914771002,40.555250951834
"445",298.42,78,0,0,1239,-3.4636416740017,40.2841431656154
"446",245.86,35,3,0,917,-3.8150480942335,40.6534557188163
"447",310.66,28,3,1,2311,-3.46148086290341,40.218135825987
"448",329.34,18,1,0,932,-3.83669263203628,40.3077364787925
"449",267.38,8,2,0,1128,-3.62025949682575,40.3344994001556
"450",312.88,52,7,1,6016,-3.74089044993743,40.375003907294
"451",388.19,35,2,0,5096,-3.75593136632815,40.4337870468618
"452",273.43,36,4,1,1715,-3.6089104722254,40.6748827955918
"453",431.81,46,6,0,1822,-3.77154367205221,40.2846841919702
"454",252.53,33,2,1,442,-3.43385578817688,40.234697511117
"455",295.51,44,2,1,508,-3.44783039574977,40.5354903431609
"456",259.25,46,8,0,4255,-3.41047728862613,40.5247123110341
"457",314.73,33,1,0,3104,-3.45153238540515,40.5901873880532
"458",331.35,59,3,0,835,-3.75554628190584,40.5658208631678
"459",390.25,51,1,1,905,-3.46505560479127,40.4536406737054
"460",332.48,32,3,0,1644,-3.4087117125513,40.4589483024785
"461",378.46,43,0,0,853,-3.49773939591832,40.3852942138212
"462",406.14,48,2,1,1653,-3.47937889231835,40.4798610791797
"463",354.68,40,3,1,1762,-3.64704522825778,40.4194171384908
"464",255.49,9,6,0,812,-3.68356341761537,40.3151471738704
"465",326.37,34,3,0,2187,-3.5840947153978,40.2071909805993
"466",365.9,36,0,0,4543,-3.75270585608669,40.4983957377728
"467",276.33,63,6,0,714,-3.83590128340293,40.4287824373925
"468",326.74,32,2,0,849,-3.87534361935686,40.3091028591618
"469",277.05,24,4,0,1663,-3.48368026220705,40.4210776280845
"470",309.83,61,5,0,1054,-3.87675220936071,40.4397466729162
"471",430.13,48,2,0,895,-3.84804512709379,40.5042600639164
"472",348.95,29,1,0,1695,-3.77826004077215,40.5351170035312
"473",350.94,35,2,0,2252,-3.87996665467508,40.5065483246464
"474",332.07,51,3,0,4270,-3.60024754968472,40.6449653177289
"475",340.15,38,3,0,4382,-3.61606048312969,40.6372387556359
"476",291.75,44,3,0,1742,-3.53241873076186,40.6582492533373
"477",255.05,41,2,1,776,-3.65391103932634,40.6069233088521
"478",166.09,77,4,0,982,-3.82524467490148,40.2143864362035
"479",232.96,41,2,0,759,-3.42650121680927,40.6904163185274
"480",243.17,26,5,0,1483,-3.85759094634559,40.3740296916105
"481",320.79,41,1,1,918,-3.57117269884329,40.637554784934
"482",157.38,20,6,0,801,-3.72206232810859,40.5277952355566
"483",246.48,21,2,1,1224,-3.54048025023658,40.4172201194335
"484",368.85,42,1,0,716,-3.76586303182412,40.6175742838997
"485",400.91,47,5,0,2478,-3.49525325417053,40.4809110094095
"486",277.38,68,0,0,797,-3.50235628252849,40.6261419664836
"487",187.31,59,7,0,828,-3.41053475402296,40.6265558209736
"488",350.29,35,1,0,979,-3.65745579157956,40.5967832321068
"489",305.62,35,5,0,1654,-3.66342949992977,40.3218800628558
"490",358.23,50,4,0,1482,-3.7586876958143,40.2019977182383
"491",279.07,41,2,0,2696,-3.41865441561677,40.4403798922896
"492",383.25,40,1,0,3705,-3.47365979952738,40.6652194810333
"493",373.96,55,4,0,656,-3.51260115157347,40.5097876034444
"494",358.18,61,3,0,7867,-3.8772274174029,40.6214282921748
"495",285.18,33,2,0,1097,-3.61209576155525,40.6181689228863
"496",431.75,37,1,0,7746,-3.45886269931216,40.396786604356
"497",330.78,46,2,1,1668,-3.54651505718939,40.4200024721678
"498",398.59,42,4,0,3658,-3.4475064025959,40.3820358845871
"499",242.93,81,2,1,894,-3.8690335119376,40.4607378270477
"500",412.68,51,3,0,925,-3.56612761327997,40.6972335725324
"501",231.61,39,2,0,1234,-3.53914601947181,40.2522580406396
"502",253.43,32,5,1,579,-3.43908753290307,40.2418196604587
"503",443.82,54,3,0,6629,-3.84447593495715,40.3971855547745
"504",477.1,53,3,0,3430,-3.84436460570432,40.272725577862
"505",394.25,59,2,0,2934,-3.66988443289883,40.5568597817794
"506",359.39,51,3,1,1571,-3.85735332136974,40.3008589589037
"507",402.51,58,6,0,955,-3.6840698621003,40.3599205782404
"508",222.37,29,3,0,1116,-3.55225905622356,40.4234595823102
"509",227.79,31,6,0,862,-3.88030457878485,40.5943448429927
"510",335.41,39,2,1,1590,-3.46164032500237,40.2751352297375
"511",389.73,52,3,1,1601,-3.78061767176259,40.3314357599476
"512",282.63,26,1,1,3081,-3.42746757224668,40.2992873440264
"513",292.35,16,3,0,386,-3.81675154364202,40.5793348243926
"514",349.3,55,6,0,1001,-3.8259231092874,40.2255423698109
"515",441.92,48,3,1,2161,-3.84322033668868,40.2309919141
"516",279.34,48,4,0,1778,-3.65749025540426,40.3176394362701
"517",220.49,37,5,0,853,-3.85042284019291,40.6866313190432
"518",302.23,33,6,0,1527,-3.7292813153239,40.3320028243354
"519",330.29,46,2,0,1828,-3.43835141530726,40.6521528478945
"520",421.57,40,1,0,1781,-3.8829919236945,40.2495383867528
"521",256.3,38,4,1,841,-3.45309884843882,40.5146507621277
"522",282.81,51,5,1,3173,-3.83604460009374,40.6644460149575
"523",390.69,49,1,0,970,-3.54088727254421,40.2240625869483
"524",288,35,4,1,936,-3.55872643736657,40.589060300542
"525",292.07,50,6,0,882,-3.89755685473792,40.5312047256622
"526",374.33,57,5,0,3062,-3.79572784840129,40.4586221543606
"527",358.02,59,2,0,1400,-3.55095382614527,40.6514096576022
"528",413.95,49,2,0,2641,-3.645205778745,40.208292339975
"529",327.63,51,3,0,1321,-3.85308564067818,40.6936544132652
"530",366.05,40,1,0,2388,-3.63115015169606,40.4494986548554
"531",324.17,53,6,1,1611,-3.46630367122125,40.3186108628754
"532",211.96,20,5,1,619,-3.74457383991685,40.5096050150925
"533",213.06,41,5,0,904,-3.59980470708106,40.6892360224621
"534",341.11,56,2,0,783,-3.74843384218402,40.3589273778955
"535",199.92,-5,4,1,1202,-3.79579286891967,40.5240954393987
"536",325.38,81,1,0,901,-3.87401757491752,40.2042705853703
"537",323.7,45,3,1,2352,-3.89227358435746,40.295230004983
"538",434.38,54,2,0,704,-3.71328324670903,40.3841508683283
"539",391.42,60,2,0,1616,-3.57867579346057,40.2810565950815
"540",340.42,45,3,1,1630,-3.58089760746807,40.5682466929313
"541",312.13,39,2,0,2260,-3.74037334937602,40.6390096148709
"542",316.75,34,2,0,729,-3.83427188077476,40.5071307570208
"543",302.63,19,5,0,3240,-3.63755950003397,40.4967075472698
"544",308.26,66,2,1,1381,-3.8463646246586,40.286524216109
"545",257.83,27,4,1,587,-3.41021209568717,40.3347510772757
"546",376.12,58,2,0,1181,-3.63526037693955,40.3472634790698
"547",424.98,55,2,0,1523,-3.47972678204533,40.4713065512944
"548",335.92,44,4,0,1364,-3.66523780205753,40.6646490305895
"549",320.69,43,3,0,1863,-3.88687459761277,40.2264603220858
"550",419.52,51,1,0,1455,-3.46514724332374,40.2895973026054
"551",408.12,70,0,0,12552,-3.54299547101837,40.3676208494464
"552",238.84,44,6,1,2656,-3.57473859339952,40.567026663851
"553",219.77,35,8,1,2442,-3.66484329230152,40.2001910680439
"554",376.88,59,4,0,1615,-3.67619306964334,40.3554111333098
"555",354.69,57,4,0,983,-3.49731919807382,40.2363107791636
"556",313.38,49,4,0,2290,-3.73174783317372,40.3922533053439
"557",320.35,38,2,0,954,-3.74814562124666,40.6789522183128
"558",413.86,42,1,0,778,-3.50130227473564,40.2639454651391
"559",368.45,66,1,0,3179,-3.89713792453986,40.5314119804418
"560",316.15,44,2,1,2100,-3.84744150328916,40.6172028097091
"561",286.52,15,2,0,1359,-3.89507153441664,40.6098957183305
"562",226.02,33,2,0,582,-3.73261378714815,40.5213219711324
"563",176.53,88,4,0,2546,-3.54474699099082,40.2139702053275
"564",324.08,42,5,0,2429,-3.59245170371141,40.6077640132746
"565",263.3,30,1,0,1286,-3.55441594971344,40.5706699280301
"566",216.27,33,2,0,582,-3.60338163338602,40.5839346304303
"567",321.99,43,4,0,2250,-3.43155700070783,40.357367619453
"568",278.95,50,1,1,656,-3.51575446231291,40.6893157527549
"569",325.61,42,2,1,2181,-3.73682732447051,40.3736974103842
"570",378.54,57,1,1,783,-3.53390213786624,40.6584721974097
"571",373.93,46,4,0,573,-3.66502247189637,40.5494846792892
"572",319.92,58,6,0,1841,-3.88058532609139,40.3980476488825
"573",375.8,54,3,0,918,-3.58332856718916,40.2807800571201
"574",326.58,47,2,1,2109,-3.78955292943865,40.2046443572501
"575",331.86,44,1,0,2052,-3.83094183783978,40.4770704387222
"576",465.64,47,1,0,1087,-3.76570839455817,40.2637460398721
"577",243.49,40,5,0,825,-3.68385740180966,40.5235386073357
"578",343.85,57,7,0,1094,-3.5414986992022,40.5513134800596
"579",220.79,32,7,1,1371,-3.83485922261607,40.2688920965185
"580",187.25,30,6,0,889,-3.54435339241754,40.2607892100234
"581",378.11,56,3,0,1152,-3.40213087245356,40.2521947959205
"582",245.72,30,1,1,477,-3.79982656401116,40.4029602238908
"583",329.25,35,1,0,569,-3.4836669242708,40.2730923952069
"584",367.57,41,3,0,2277,-3.71764879915863,40.4470433948329
"585",261.84,22,2,0,3079,-3.45818104359787,40.4484054031083
"586",343.01,34,3,0,1193,-3.70114026891533,40.684785599052
"587",304.07,61,3,1,1315,-3.80913622872904,40.609602554515
"588",246.81,16,1,1,1364,-3.74057533042505,40.5889427706599
"589",321.47,35,2,0,628,-3.50639074235223,40.6328917047242
"590",302.31,70,3,1,1053,-3.63468968865927,40.3461582222255
"591",325.73,48,3,0,3956,-3.47801546819974,40.4496928938199
"592",267.3,35,8,0,3508,-3.80479237760883,40.4353515382856
"593",185.72,77,0,0,913,-3.42757010958157,40.5578672540607
"594",380.59,48,1,0,916,-3.7003070615232,40.5541960748844
"595",278.78,57,2,0,1394,-3.52851083732676,40.6880215029698
"596",361.19,41,0,0,1567,-3.5282703342149,40.4832694380777
"597",347.96,34,3,0,3480,-3.6378696053056,40.2960952357855
"598",247.33,38,5,1,1697,-3.44157754092012,40.4766733594472
"599",389.1,52,2,1,949,-3.58840976967476,40.2975497933105
"600",330.25,36,1,0,3633,-3.67559764240868,40.5213434751378
"601",334.47,37,3,0,2569,-3.64566521425731,40.5118834318593
"602",322.07,61,5,0,2583,-3.69131401830818,40.5367207247065
"603",297.51,27,2,1,1279,-3.53865987933241,40.2150050885277
"604",170.43,34,7,0,685,-3.62435648797546,40.4512469616486
"605",382.05,58,4,0,1041,-3.64616236169823,40.6505467138952
"606",391.43,63,4,0,6091,-3.75090278298594,40.6444952752674
"607",210.3,48,5,1,1122,-3.75990880499594,40.4101036508102
"608",391.45,57,4,0,1057,-3.52441744806711,40.6872735635145
"609",269.56,29,5,1,1004,-3.41497779448982,40.4224874183303
"610",355.33,38,1,0,695,-3.65392929336522,40.5783476825338
"611",264.31,73,6,1,1752,-3.47145065104123,40.2035074626794
"612",195.23,69,6,1,4096,-3.89086115369573,40.405498520867
"613",265.35,74,3,0,1568,-3.6132048974745,40.5660408769501
"614",303.3,41,4,0,740,-3.48291076007299,40.5106173309498
"615",255.29,29,3,0,392,-3.57792427842505,40.4799532024656
"616",317.42,43,6,0,2270,-3.67204177260865,40.3358090067515
"617",396.55,65,1,0,1243,-3.66371120719705,40.3759701975388
"618",232.48,26,6,1,1972,-3.47762196531985,40.3010028191377
"619",338.14,49,5,0,2461,-3.55940610680263,40.2793523951434
"620",316.87,24,1,0,955,-3.56467956721317,40.4798041715287
"621",426.18,53,1,0,1745,-3.58401932704728,40.2021428804612
"622",286.16,48,3,0,768,-3.87305297944695,40.374678993877
"623",431.36,58,4,1,1407,-3.57612491210457,40.5901020052144
"624",424.56,50,2,1,4150,-3.88627151595429,40.2802347983699
"625",348.77,64,2,1,932,-3.75252738802228,40.4531763906591
"626",333.88,49,4,0,4689,-3.84312456820626,40.6606111012399
"627",346.55,52,1,0,1080,-3.50462661809288,40.6838835352566
"628",460.83,45,1,0,2229,-3.60621038391255,40.2450194081059
"629",208.16,70,7,0,896,-3.79989750506356,40.5577506308211
"630",377.07,57,4,0,8466,-3.60514234225266,40.459233354358
"631",312.73,55,4,0,885,-3.65143072451465,40.4788119545439
"632",277.26,18,5,0,2788,-3.77198364420328,40.4234075879678
"633",244.64,48,4,1,2712,-3.44315200471319,40.2372718812432
"634",244.69,31,2,1,1596,-3.64608914158307,40.5662212180207
"635",258.27,35,1,0,577,-3.46446632626466,40.6355746788206
"636",284.77,43,3,1,894,-3.45486877216026,40.5954605803592
"637",447.3,54,2,1,832,-3.6983765816316,40.2354096003575
"638",328.64,24,5,0,855,-3.73413127879612,40.248335272586
"639",379.47,64,4,1,10709,-3.63384355497546,40.6083135761321
"640",132.29,11,6,0,470,-3.55565584308933,40.5491708113579
"641",426.69,47,0,0,2355,-3.70557939421851,40.646656018612
"642",290.65,31,4,0,1712,-3.60006412628572,40.6479473702377
"643",319.04,37,2,1,752,-3.40188923918176,40.3701838672161
"644",311.56,26,1,0,666,-3.74276264486834,40.4600288686808
"645",193.54,39,3,1,2207,-3.42014972898178,40.6792121350765
"646",333.09,52,3,0,1086,-3.88556535551324,40.4585109535139
"647",276.43,67,4,0,974,-3.76878906842321,40.5273725828622
"648",340.02,61,5,1,2519,-3.69350407270249,40.2145384486532
"649",363.99,65,1,0,1097,-3.73796719904058,40.6277817077236
"650",394.91,59,2,0,1956,-3.63192328622099,40.6576543219155
"651",351.09,60,3,0,1492,-3.80339336718898,40.6856062572217
"652",280.35,39,4,0,1128,-3.49913255949505,40.4886338654207
"653",291.13,32,4,0,4702,-3.67281759143807,40.6225770650664
"654",347.7,45,6,0,2996,-3.46684756290633,40.2213636819972
"655",307.9,65,3,0,745,-3.81234323242679,40.5842873234535
"656",372.83,51,1,0,833,-3.78230249949265,40.3193963609403
"657",381.7,56,2,1,753,-3.77461451813579,40.6865634214366
"658",289.37,72,5,1,1328,-3.42044688805472,40.370507331728
"659",423.33,61,1,0,1367,-3.85317830168642,40.6547276986996
"660",407.35,56,4,0,3957,-3.6804732080549,40.2263252595905
"661",318.3,29,2,0,960,-3.59318081298843,40.6679904960794
"662",322.41,46,3,0,1015,-3.44705318366177,40.2135041450849
"663",278.89,23,2,0,1150,-3.42003783755936,40.2266213438008
"664",352.97,51,3,1,783,-3.80390353836119,40.3063956470462
"665",323.9,40,2,1,1747,-3.4958335440373,40.2199314812198
"666",248.94,17,5,1,1006,-3.77908233085182,40.6516147815157
"667",356.38,33,4,0,779,-3.88799800325651,40.6780569639988
"668",327.78,49,4,0,1132,-3.40742378470022,40.4249146422837
"669",346.77,45,4,0,992,-3.8854562797118,40.4469396962551
"670",306.56,45,4,0,1098,-3.7574217177229,40.4225099672796
"671",230.81,35,4,0,553,-3.51778699490242,40.509728056076
"672",336.9,50,4,0,1975,-3.48515420893673,40.5190640828107
"673",323.07,43,1,0,1125,-3.79656041329727,40.4310678267386
"674",262.69,32,1,0,639,-3.7397841261467,40.3892492071493
"675",351.48,36,2,0,861,-3.69962577845436,40.5335986640304
"676",409.63,35,2,0,1207,-3.77776866368949,40.5073605471291
"677",251.13,37,4,0,639,-3.7644034715835,40.4118384353817
"678",304.46,45,4,0,1211,-3.47631545013282,40.356638373388
"679",278.13,43,4,1,1447,-3.67209842705633,40.6617432559608
"680",392.06,37,0,1,470,-3.71285280233715,40.279131827224
"681",242.84,51,2,1,642,-3.66943268231116,40.2854704987723
"682",204.24,18,5,1,252,-3.88434676160105,40.23149476205
"683",325.83,33,1,0,1288,-3.67685030386783,40.438064056146
"684",303.45,39,3,0,949,-3.88746438545641,40.385608541593
"685",287.11,31,3,0,1520,-3.45839127826039,40.4702908568317
"686",337.89,68,1,1,1445,-3.4005598886637,40.2461527163861
"687",315.03,47,6,0,1443,-3.8534836182138,40.2116929621436
"688",340.36,48,2,0,571,-3.57042768676765,40.4621379706543
"689",353.98,30,2,0,549,-3.60558883377817,40.3932317210594
"690",356.32,31,1,0,2832,-3.82754768405575,40.4322123431368
"691",252.06,34,7,0,378,-3.48173732971773,40.3563213230111
"692",327.62,40,5,0,1412,-3.84183451437857,40.4787148673087
"693",307.03,74,2,0,2890,-3.51715498671401,40.4166442403104
"694",412.54,51,1,1,1411,-3.81272704163566,40.4209147318499
"695",214.72,27,4,0,482,-3.70836439935956,40.6098255082499
"696",291.48,34,3,0,624,-3.71025027588475,40.5412842699327
"697",346.45,46,1,1,1893,-3.71516742054373,40.444128041435
"698",246.63,27,3,1,4347,-3.42838031668216,40.3950432353187
"699",332.89,53,6,0,1117,-3.76192170262802,40.6735462542158
"700",420.69,60,1,0,1939,-3.77830083095469,40.6354803215247
"701",297.79,72,4,1,2711,-3.44481897561345,40.2834634198109
"702",371.24,45,1,0,1925,-3.89294891499449,40.6850495419232
"703",358.07,37,1,0,1712,-3.50029650526121,40.2814228517702
"704",375.62,47,3,0,746,-3.84951116887387,40.5659364563646
"705",276.54,27,5,0,683,-3.80233291429467,40.5980413052486
"706",317.81,66,4,1,2528,-3.89898002925329,40.506056057103
"707",403.16,48,3,0,6108,-3.71696387159172,40.220533490926
"708",316.39,23,2,1,1303,-3.8213890255196,40.3647098792018
"709",356.58,46,3,1,2780,-3.40953395047691,40.4689482815331
"710",281.38,75,2,0,1189,-3.47249105046503,40.3895432606107
"711",352.87,55,2,0,1572,-3.61686672337819,40.5031131203752
"712",360.25,31,1,1,1128,-3.71821685901377,40.247794612241
"713",263.33,34,5,1,1388,-3.43636667539831,40.3751238988945
"714",293.59,17,0,1,765,-3.62967802814674,40.3059961342253
"715",352.96,38,5,0,985,-3.89927267769817,40.5789075174136
"716",323.25,48,3,1,6339,-3.66391939434689,40.4656654251041
"717",359.36,60,3,0,1514,-3.79377436204813,40.5891425781185
"718",306.81,42,4,0,3369,-3.73898669970222,40.2195317311445
"719",264.79,74,5,0,1971,-3.895606500539,40.3287234016927
"720",403.7,49,2,0,1839,-3.87733902081382,40.6574174041627
"721",380.62,42,2,0,676,-3.57954535176978,40.4598175456515
"722",364.14,54,4,0,2439,-3.54999443606939,40.4393162873341
"723",274.79,31,1,1,1157,-3.84783251173794,40.6863912879955
"724",403.2,66,1,0,1690,-3.88977156484034,40.2944940662012
"725",432.61,55,4,1,4314,-3.84654374464881,40.3221929906169
"726",379.04,24,1,0,2122,-3.58412630236708,40.3849010151345
"727",348.3,56,6,0,2959,-3.73011472853832,40.2698637615424
"728",403.28,49,2,0,1415,-3.80529528737534,40.4560449198354
"729",151.95,79,4,1,1078,-3.54912220358383,40.4854282906046
"730",245.8,18,5,0,1979,-3.45549377319403,40.5649650785374
"731",371.85,47,2,0,1312,-3.67096170990262,40.6619631618261
"732",429.36,55,4,1,855,-3.75363650869112,40.2475559863262
"733",298.06,61,3,1,954,-3.4955373137258,40.587583831558
"734",273.95,56,9,1,1040,-3.86372867003083,40.2657848753035
"735",302.97,35,2,1,655,-3.86830238483381,40.6005224710563
"736",274.96,18,0,1,642,-3.61257882763166,40.3377359834733
"737",308.33,33,3,0,3989,-3.63466894356534,40.6551717557479
"738",309.72,35,3,1,4858,-3.80572801744565,40.5306977100438
"739",243.98,46,3,1,1666,-3.81143189603463,40.4044209276792
"740",329.31,50,1,1,1090,-3.53899131771177,40.3659326236695
"741",400.44,51,4,0,726,-3.50509358753916,40.5613613918424
"742",378.33,48,1,0,622,-3.55482514409814,40.4220941836713
"743",305.51,21,1,1,4717,-3.87909205208998,40.6648535697488
"744",268.48,48,5,0,779,-3.40809225009289,40.525538046076
"745",183.46,8,3,0,260,-3.45423723242711,40.6994725069264
"746",298.03,47,2,0,610,-3.58409888108727,40.4384700733237
"747",300.84,74,2,0,2531,-3.86376817894634,40.6062159039313
